MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2022-10-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua,314,16664.71000000,5228814.38000000,5228814.38,0.00000000,0.000000000000,2021734.24,3207080.14000000,61.334748318200,1.884000000000
2022-10-01,Santander,Bebida de Té,Té Negro 500mL x 6uds,Santander-Bebida de Té,236,19106.05000000,4509027.80000000,4509027.80,0.00000000,0.000000000000,2229971.08,2279056.72000000,50.544304029400,0.708000000000
2022-10-01,Santander,Jugo,Jugo Lima 1000mL x 6uds,Santander-Jugo,64,26010.43000000,1664667.52000000,1664667.52,0.00000000,0.000000000000,918131.84,746535.68000000,44.845932958400,0.384000000000
2022-10-01,Santander,Bebida de Té,Té Verde 500mL x 12uds,Santander-Bebida de Té,156,39689.24000000,6191521.44000000,6191521.44,0.00000000,0.000000000000,2966884.44,3224637.00000000,52.081496143500,0.936000000000
2022-10-01,Santander,Agua,Agua con Gas 5L x 1uds,Santander-Agua,100,13614.51000000,1361451.00000000,1361451.00,0.00000000,0.000000000000,536593.00,824858.00000000,60.586682884700,0.500000000000
2022-10-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua,72,8147.60000000,586627.20000000,586627.20,0.00000000,0.000000000000,225755.28,360871.92000000,61.516397466700,0.216000000000
2022-10-01,Santander,Jugo,Jugo Lima 2000mL x 12uds,Santander-Jugo,222,103349.50000000,22943589.00000000,22943589.00,0.00000000,0.000000000000,12209729.16,10733859.84000000,46.783699969500,5.328000000000
2022-10-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té,76,11628.79000000,883788.04000000,883788.04,0.00000000,0.000000000000,431623.00,452165.04000000,51.162158745700,0.136800000000
2022-10-01,Santander,Jugo,Jugo Naranja 2000mL x 24uds,Santander-Jugo,82,210194.18000000,17235922.76000000,17235922.76,0.00000000,0.000000000000,9290499.96,7945422.80000000,46.098041344400,3.936000000000
2022-10-01,Santander,Gaseosa,Uva 600mL x 24uds,Santander-Gaseosa,92,54747.26000000,5036747.92000000,5036747.92,0.00000000,0.000000000000,2599180.32,2437567.60000000,48.395664002200,1.324800000000
2022-10-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua,48,2714.56000000,130298.88000000,130298.88,0.00000000,0.000000000000,51423.84,78875.04000000,60.533935518100,0.048000000000
2022-10-01,Tolima,Agua,Agua Sin Gas 1L x 6uds,Tolima-Agua,170,16686.89500000,2836461.56000000,2836461.56,0.00000000,0.000000000000,1095433.56,1741028.00000000,61.380278321100,1.020000000000
2022-10-01,Tolima,Bebida de Té,Té Verde 300mL x 6uds,Tolima-Bebida de Té,96,11628.79000000,1116363.84000000,1116363.84,0.00000000,0.000000000000,545208.00,571155.84000000,51.162158745700,0.172800000000
2022-10-01,Tolima,Bebida de Té,Té Negro 500mL x 6uds,Tolima-Bebida de Té,198,19106.05000000,3782997.90000000,3782997.90,0.00000000,0.000000000000,1870907.94,1912089.96000000,50.544304029400,0.594000000000
2022-10-01,Tolima,Agua,Agua Sin Gas 1L x 1uds,Tolima-Agua,128,2714.56000000,347463.68000000,347463.68,0.00000000,0.000000000000,137130.24,210333.44000000,60.533935518100,0.128000000000
2022-10-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo,36,103349.50000000,3720582.00000000,3720582.00,0.00000000,0.000000000000,1979956.08,1740625.92000000,46.783699969500,0.864000000000
2022-10-01,Tolima,Jugo,Jugo Manzana 2000mL x 24uds,Tolima-Jugo,56,208570.24000000,11679933.44000000,11679933.44,0.00000000,0.000000000000,6186939.36,5492994.08000000,47.029326906800,2.688000000000
2022-10-01,Tolima,Agua,Agua con Gas 500mL x 6uds,Tolima-Agua,38,8147.60000000,309608.80000000,309608.80,0.00000000,0.000000000000,119148.62,190460.18000000,61.516397466700,0.114000000000
2022-10-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo,58,26010.43000000,1508604.94000000,1508604.94,0.00000000,0.000000000000,832056.98,676547.96000000,44.845932958400,0.348000000000
2022-10-01,Tolima,Jugo,Jugo Naranja 2000mL x 24uds,Tolima-Jugo,148,210194.18000000,31108738.64000000,31108738.64,0.00000000,0.000000000000,16768219.44,14340519.20000000,46.098041344400,7.104000000000
2022-10-01,Tolima,Gaseosa,Cola 600mL x 24uds,Tolima-Gaseosa,68,55292.64000000,3759899.52000000,3759899.52,0.00000000,0.000000000000,1881103.04,1878796.48000000,49.969326839900,0.979200000000
2022-10-01,Tolima,Agua,Agua con Gas 5L x 1uds,Tolima-Agua,82,13614.51000000,1116389.82000000,1116389.82,0.00000000,0.000000000000,440006.26,676383.56000000,60.586682884700,0.410000000000
2022-10-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té,188,39689.24000000,7461577.12000000,7461577.12,0.00000000,0.000000000000,3575476.12,3886101.00000000,52.081496143500,1.128000000000
2022-10-01,Tolima,Bebida Energética,Power Up 500mL x 6uds,Tolima-Bebida Energética,112,32613.50000000,3652712.00000000,3652712.00,0.00000000,0.000000000000,1619104.48,2033607.52000000,55.673908044200,0.336000000000
2022-10-01,Valle del Cauca,Agua,Agua con Gas 5L x 1uds,Valle del Cauca-Agua,254,13614.51000000,3458085.54000000,3458085.54,0.00000000,0.000000000000,1362946.22,2095139.32000000,60.586682884700,1.270000000000
2022-10-01,Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,Valle del Cauca-Bebida Energética,390,32613.50000000,12719265.00000000,12719265.00,0.00000000,0.000000000000,5637953.10,7081311.90000000,55.673908044200,1.170000000000
2022-10-01,Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,Valle del Cauca-Jugo,640,26010.43000000,16646675.20000000,16646675.20,0.00000000,0.000000000000,9181318.40,7465356.80000000,44.845932958400,3.840000000000
2022-10-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,Valle del Cauca-Agua,1018,16686.89500000,16991917.96000000,16991917.96,0.00000000,0.000000000000,6560724.28,10431193.68000000,61.389148091200,6.108000000000
2022-10-01,Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,Valle del Cauca-Bebida de Té,132,11628.79000000,1535000.28000000,1535000.28,0.00000000,0.000000000000,749661.00,785339.28000000,51.162158745700,0.237600000000
2022-10-01,Valle del Cauca,Gaseosa,Uva 600mL x 24uds,Valle del Cauca-Gaseosa,294,54747.26000000,16095694.44000000,16095694.44,0.00000000,0.000000000000,8306076.24,7789618.20000000,48.395664002200,4.233600000000
2022-10-01,Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,Valle del Cauca-Bebida de Té,256,39689.24000000,10160445.44000000,10160445.44,0.00000000,0.000000000000,4868733.44,5291712.00000000,52.081496143500,1.536000000000
2022-10-01,Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,Valle del Cauca-Jugo,344,208570.24000000,71748162.56000000,71748162.56,0.00000000,0.000000000000,38005484.64,33742677.92000000,47.029326906800,16.512000000000
2022-10-01,Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,Valle del Cauca-Jugo,742,210194.18000000,155964081.56000000,155964081.56,0.00000000,0.000000000000,84067694.76,71896386.80000000,46.098041344400,35.616000000000
2022-10-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,Valle del Cauca-Agua,650,2714.56000000,1764464.00000000,1764464.00,0.00000000,0.000000000000,696364.50,1068099.50000000,60.533935518100,0.650000000000
2022-10-01,Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,Valle del Cauca-Jugo,418,103349.50000000,43200091.00000000,43200091.00,0.00000000,0.000000000000,22989490.04,20210600.96000000,46.783699969500,10.032000000000
2022-10-01,Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,Valle del Cauca-Agua,358,8147.60000000,2916840.80000000,2916840.80,0.00000000,0.000000000000,1122505.42,1794335.38000000,61.516397466700,1.074000000000
2022-10-01,Valle del Cauca,Gaseosa,Cola 600mL x 24uds,Valle del Cauca-Gaseosa,182,55292.64000000,10063260.48000000,10063260.48,0.00000000,0.000000000000,5034716.96,5028543.52000000,49.969326839900,2.620800000000
2022-10-01,Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,Valle del Cauca-Bebida de Té,548,19106.05000000,10470115.40000000,10470115.40,0.00000000,0.000000000000,5178068.44,5292046.96000000,50.544304029400,1.644000000000
2022-11-01,Antioquia,Bebida Energética,Power Up 500mL x 6uds,Antioquia-Bebida Energética,458,32964.26000000,13194933.99280000,15097631.08,1902697.08720000,12.602620087300,6690775.44,6504158.55280000,49.292846454200,1.374000000000
2022-11-01,Antioquia,Gaseosa,Cola 600mL x 24uds,Antioquia-Gaseosa,370,55334.36000000,19178889.17600000,20473713.20,1294824.02400000,6.324324324300,10266031.10,8912858.07600000,46.472233059000,5.328000000000
2022-11-01,Antioquia,Bebida de Té,Té Verde 300mL x 6uds,Antioquia-Bebida de Té,426,11676.05000000,4360771.15400000,4973997.30,613226.14600000,12.328638497700,2448686.34,1912084.81400000,43.847400986500,0.766800000000
2022-11-01,Antioquia,Agua,Agua Sin Gas 1L x 6uds,Antioquia-Agua,1260,16756.30327869,18464887.00560000,21110778.16,2645891.15440000,12.533366294400,8205126.24,10259760.76560000,55.563626046000,7.560000000000
2022-11-01,Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,Antioquia-Jugo,728,210824.47000000,138570707.64160000,153480214.16,14909506.51840000,9.714285714300,83428574.32,55142133.32160000,39.793499116900,34.944000000000
2022-11-01,Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,Antioquia-Jugo,348,211131.34000000,72485611.64880000,73473706.32,988094.67120000,1.344827586200,38747879.04,33737732.60880000,46.544040729400,16.704000000000
2022-11-01,Antioquia,Bebida de Té,Té Negro 500mL x 6uds,Antioquia-Bebida de Té,356,19230.02000000,5915923.35280000,6845887.12,929963.76720000,13.584269662900,3383292.28,2532631.07280000,42.810410510200,1.068000000000
2022-11-01,Antioquia,Agua,Agua con Gas 500mL x 6uds,Antioquia-Agua,338,8275.33000000,2568993.44520000,2797061.54,228068.09480000,8.153846153800,1067796.08,1501197.36520000,58.435235325500,1.014000000000
2022-11-01,Antioquia,Bebida de Té,Té Verde 500mL x 12uds,Antioquia-Bebida de Té,578,40216.39000000,20505532.93320000,23245073.42,2739540.48680000,11.785467128000,11028702.40,9476830.53320000,46.215967973500,3.468000000000
2022-11-01,Antioquia,Agua,Agua Sin Gas 1L x 1uds,Antioquia-Agua,650,2732.15000000,1628142.82800000,1775897.50,147754.67200000,8.320000000000,703716.00,924426.82800000,56.777993435400,0.650000000000
2022-11-01,Antioquia,Agua,Agua con Gas 5L x 1uds,Antioquia-Agua,674,13649.42000000,8291203.68480000,9199709.08,908505.39520000,9.875370919900,3652197.06,4639006.62480000,55.950942723800,3.370000000000
2022-11-01,Antioquia,Jugo,Jugo Lima 1000mL x 6uds,Antioquia-Jugo,672,26277.20000000,15444687.07200000,17658278.40,2213591.32800000,12.535714285700,9712295.04,5732392.03200000,37.115624326200,4.032000000000
2022-11-01,Antioquia,Gaseosa,Uva 600mL x 24uds,Antioquia-Gaseosa,394,54813.00000000,19287598.44000000,21596322.00,2308723.56000000,10.690355329900,11267154.96,8020443.48000000,41.583422140100,5.673600000000
2022-11-01,Antioquia,Jugo,Jugo Lima 2000mL x 12uds,Antioquia-Jugo,546,104505.56000000,53636433.61440000,57060035.76,3423602.14560000,6.000000000000,30249087.96,23387345.65440000,43.603468908000,13.104000000000
2022-11-01,Atlántico,Jugo,Jugo Lima 2000mL x 12uds,Atlántico-Jugo,524,104505.56000000,47805023.36640000,54760913.44,6955890.07360000,12.702290076300,29030260.24,18774763.12640000,39.273619808700,12.576000000000
2022-11-01,Atlántico,Jugo,Jugo Lima 1000mL x 6uds,Atlántico-Jugo,346,26277.20000000,8845956.60800000,9091911.20,245954.59200000,2.705202312100,5000675.72,3845280.88800000,43.469361861000,2.076000000000
2022-11-01,Atlántico,Agua,Agua Sin Gas 1L x 6uds,Atlántico-Agua,762,16746.93885714,11433436.95760000,12764030.44,1330593.48240000,10.424555853700,4961365.56,6472071.39760000,56.606525418400,4.572000000000
2022-11-01,Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,Atlántico-Jugo,386,211131.34000000,75019187.72880000,81496697.24,6477509.51120000,7.948186528500,42978969.28,32040218.44880000,42.709364655700,18.528000000000
2022-11-01,Atlántico,Bebida de Té,Té Verde 300mL x 6uds,Atlántico-Bebida de Té,436,11676.05000000,4477531.65400000,5090757.80,613226.14600000,12.045871559600,2506167.24,1971364.41400000,44.027928026800,0.784800000000
2022-11-01,Atlántico,Gaseosa,Uva 600mL x 24uds,Atlántico-Gaseosa,196,54813.00000000,9774254.16000000,10743348.00,969093.84000000,9.020408163300,5604980.64,4169273.52000000,42.655669187100,2.822400000000
2022-11-01,Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,Atlántico-Jugo,590,210824.47000000,112436906.34040000,124386437.30,11949530.95960000,9.606779661000,67613817.10,44823089.24040000,39.865103638400,28.320000000000
2022-11-01,Atlántico,Agua,Agua con Gas 5L x 1uds,Atlántico-Agua,434,13649.42000000,4994049.78960000,5923848.28,929798.49040000,15.695852534600,2351711.46,2642338.32960000,52.909731398800,2.170000000000
2022-11-01,Atlántico,Agua,Agua con Gas 500mL x 6uds,Atlántico-Agua,306,8275.33000000,2299879.71360000,2532250.98,232371.26640000,9.176470588200,966702.96,1333176.75360000,57.967238274100,0.918000000000
2022-11-01,Atlántico,Bebida Energética,Power Up 500mL x 6uds,Atlántico-Bebida Energética,488,32964.26000000,14440983.02080000,16086558.88,1645575.85920000,10.229508196700,7129035.84,7311947.18080000,50.633306404900,1.464000000000
2022-11-01,Atlántico,Bebida de Té,Té Negro 500mL x 6uds,Atlántico-Bebida de Té,490,19230.02000000,8732736.68240000,9422709.80,689973.11760000,7.322448979600,4656778.70,4075957.98240000,46.674463351400,1.470000000000
2022-11-01,Atlántico,Agua,Agua Sin Gas 1L x 1uds,Atlántico-Agua,362,2732.15000000,979093.27400000,989038.30,9945.02600000,1.005524861900,391915.68,587177.59400000,59.971568551500,0.362000000000
2022-11-01,Atlántico,Gaseosa,Cola 600mL x 24uds,Atlántico-Gaseosa,184,55334.36000000,9116889.15360000,10181522.24,1064633.08640000,10.456521739100,5105269.52,4011619.63360000,44.002066560300,2.649600000000
2022-11-01,Atlántico,Bebida de Té,Té Verde 500mL x 12uds,Atlántico-Bebida de Té,568,40216.39000000,21358120.40120000,22842909.52,1484789.11880000,6.500000000000,10837894.40,10520226.00120000,49.256328757300,3.408000000000
2022-11-01,Bolívar,Jugo,Jugo Lima 2000mL x 12uds,Bolívar-Jugo,436,104505.56000000,44640595.00960000,45564424.16,923829.15040000,2.027522935800,24154949.36,20485645.64960000,45.890171592000,10.464000000000
2022-11-01,Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,Bolívar-Jugo,208,210824.47000000,39356712.05960000,43851489.76,4494777.70040000,10.250000000000,23836735.52,15519976.53960000,39.434128837000,9.984000000000
2022-11-01,Bolívar,Agua,Agua Sin Gas 1L x 6uds,Bolívar-Agua,520,16776.18857143,7438291.98160000,8721759.84,1283467.85840000,14.715698230000,3388716.76,4049575.22160000,54.442272925300,3.120000000000
2022-11-01,Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,Bolívar-Jugo,156,211131.34000000,28874322.05840000,32936489.04,4062166.98160000,12.333333333300,17369738.88,11504583.17840000,39.843647775100,7.488000000000
2022-11-01,Bolívar,Bebida de Té,Té Verde 300mL x 6uds,Bolívar-Bebida de Té,312,11676.05000000,3296849.47800000,3642927.60,346078.12200000,9.500000000000,1793404.08,1503445.39800000,45.602488316000,0.561600000000
2022-11-01,Bolívar,Jugo,Jugo Lima 1000mL x 6uds,Bolívar-Jugo,244,26277.20000000,5537131.58400000,6411636.80,874505.21600000,13.639344262300,3526488.08,2010643.50400000,36.312005114900,1.464000000000
2022-11-01,Bolívar,Agua,Agua con Gas 500mL x 6uds,Bolívar-Agua,198,8275.33000000,1634212.16840000,1638515.34,4303.17160000,0.262626262600,625513.68,1008698.48840000,61.723839040300,0.594000000000
2022-11-01,Bolívar,Gaseosa,Uva 600mL x 24uds,Bolívar-Gaseosa,226,54813.00000000,10677572.40000000,12387738.00,1710165.60000000,13.805309734500,6462885.84,4214686.56000000,39.472329496900,3.254400000000
2022-11-01,Bolívar,Agua,Agua Sin Gas 1L x 1uds,Bolívar-Agua,386,2732.15000000,925324.56200000,1054609.90,129285.33800000,12.259067357500,417899.04,507425.52200000,54.837571900500,0.386000000000
2022-11-01,Bolívar,Agua,Agua con Gas 5L x 1uds,Bolívar-Agua,252,13649.42000000,3084768.92000000,3439653.84,354884.92000000,10.317460317500,1365509.88,1719259.04000000,55.733803230900,1.260000000000
2022-11-01,Bolívar,Bebida Energética,Power Up 500mL x 6uds,Bolívar-Bebida Energética,210,32964.26000000,6236837.99200000,6922494.60,685656.60800000,9.904761904800,3067822.80,3169015.19200000,50.811247559500,0.630000000000
2022-11-01,Bolívar,Bebida de Té,Té Negro 500mL x 6uds,Bolívar-Bebida de Té,194,19230.02000000,3560630.50320000,3730623.88,169993.37680000,4.556701030900,1843704.22,1716926.28320000,48.219726300100,0.582000000000
2022-11-01,Bolívar,Gaseosa,Cola 600mL x 24uds,Bolívar-Gaseosa,170,55334.36000000,8773816.12160000,9406841.20,633025.07840000,6.729411764700,4716825.10,4056991.02160000,46.239754348300,2.448000000000
2022-11-01,Bolívar,Bebida de Té,Té Verde 500mL x 12uds,Bolívar-Bebida de Té,156,40216.39000000,5771856.29280000,6273756.84,501900.54720000,8.000000000000,2976604.80,2795251.49280000,48.428986291400,0.936000000000
2022-11-01,Boyacá,Bebida de Té,Té Verde 300mL x 6uds,Boyacá-Bebida de Té,14,11676.05000000,120963.87800000,163464.70,42500.82200000,26.000000000000,80473.26,40490.61800000,33.473313413400,0.025200000000
2022-11-01,Boyacá,Bebida de Té,Té Verde 500mL x 12uds,Boyacá-Bebida de Té,16,40216.39000000,476162.05760000,643462.24,167300.18240000,26.000000000000,305292.80,170869.25760000,35.884685659600,0.096000000000
2022-11-01,Boyacá,Agua,Agua con Gas 5L x 1uds,Boyacá-Agua,22,13649.42000000,278994.14480000,300287.24,21293.09520000,7.090909090900,119211.18,159782.96480000,57.271081769300,0.110000000000
2022-11-01,Boyacá,Bebida de Té,Té Negro 500mL x 6uds,Boyacá-Bebida de Té,4,19230.02000000,56920.85920000,76920.08,19999.22080000,26.000000000000,38014.52,18906.33920000,33.215133196700,0.012000000000
2022-11-01,Boyacá,Jugo,Jugo Lima 1000mL x 6uds,Boyacá-Jugo,44,26277.20000000,1156196.80000000,1156196.80,0.00000000,0.000000000000,635924.08,520272.72000000,44.998629991000,0.264000000000
2022-11-01,Boyacá,Gaseosa,Cola 600mL x 24uds,Boyacá-Gaseosa,28,55334.36000000,1549362.08000000,1549362.08,0.00000000,0.000000000000,776888.84,772473.24000000,49.857502643900,0.403200000000
2022-11-01,Boyacá,Jugo,Jugo Lima 2000mL x 12uds,Boyacá-Jugo,36,104505.56000000,3762200.16000000,3762200.16,0.00000000,0.000000000000,1994445.36,1767754.80000000,46.987260773500,0.864000000000
2022-11-01,Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,Boyacá-Jugo,34,210824.47000000,7168031.98000000,7168031.98,0.00000000,0.000000000000,3896389.46,3271642.52000000,45.642130631200,1.632000000000
2022-11-01,Boyacá,Agua,Agua Sin Gas 1L x 1uds,Boyacá-Agua,4,2732.15000000,10928.60000000,10928.60,0.00000000,0.000000000000,4330.56,6598.04000000,60.374064381500,0.004000000000
2022-11-01,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,Cundinamarca-Jugo,440,211131.34000000,88945410.91520000,92897789.60,3952378.68480000,4.254545454500,48991571.20,39953839.71520000,44.919506587400,21.120000000000
2022-11-01,Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,Cundinamarca-Bebida de Té,482,19230.02000000,8558897.30160000,9268869.64,709972.33840000,7.659751037300,4580749.66,3978147.64160000,46.479674909200,1.446000000000
2022-11-01,Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,Cundinamarca-Bebida de Té,570,40216.39000000,20079239.19920000,22923342.30,2844103.10080000,12.407017543900,10876056.00,9203183.19920000,45.834322246500,3.420000000000
2022-11-01,Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,Cundinamarca-Jugo,724,104505.56000000,71151565.47040000,75662025.44,4510459.96960000,5.961325966900,40110512.24,31041053.23040000,43.626662358300,17.376000000000
2022-11-01,Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,Cundinamarca-Bebida de Té,592,11676.05000000,6116849.07400000,6912221.60,795372.52600000,11.506756756800,3402869.28,2713979.79400000,44.368918722200,1.065600000000
2022-11-01,Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,Cundinamarca-Agua,1314,16748.33864407,19642025.17840000,22023729.48,2381704.30160000,10.814264240600,8558939.52,11083085.65840000,56.425371405100,7.884000000000
2022-11-01,Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,Cundinamarca-Jugo,1264,210824.47000000,241157894.74360000,266482130.08,25324235.33640000,9.503164557000,144854008.16,96303886.58360000,39.933955587900,60.672000000000
2022-11-01,Cundinamarca,Gaseosa,Cola 600mL x 24uds,Cundinamarca-Gaseosa,528,55334.36000000,25130652.93760000,29216542.08,4085889.14240000,13.984848484800,14649903.84,10480749.09760000,41.705040945900,7.603200000000
2022-11-01,Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,Cundinamarca-Bebida Energética,952,32964.26000000,28707914.74880000,31381975.52,2674060.77120000,8.521008403400,13907463.36,14800451.38880000,51.555299360100,2.856000000000
2022-11-01,Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,Cundinamarca-Jugo,544,26277.20000000,13338306.72000000,14294796.80,956490.08000000,6.691176470600,7862334.08,5475972.64000000,41.054481314300,3.264000000000
2022-11-01,Cundinamarca,Agua,Agua con Gas 500mL x 6uds,Cundinamarca-Agua,354,8275.33000000,2606728.95000000,2929466.82,322737.87000000,11.016949152500,1118342.64,1488386.31000000,57.097854765500,1.062000000000
2022-11-01,Cundinamarca,Agua,Agua con Gas 5L x 1uds,Cundinamarca-Agua,712,13649.42000000,8838272.43840000,9718387.04,880114.60160000,9.056179775300,3858107.28,4980165.15840000,56.347721719500,3.560000000000
2022-11-01,Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,Cundinamarca-Agua,994,2732.15000000,2361998.31800000,2715757.10,353758.78200000,13.026156941600,1076144.16,1285854.15800000,54.439249520200,0.994000000000
2022-11-01,Cundinamarca,Gaseosa,Uva 600mL x 24uds,Cundinamarca-Gaseosa,612,54813.00000000,29640677.88000000,33545556.00,3904878.12000000,11.640522875800,17501266.08,12139411.80000000,40.955243497300,8.812800000000
2022-11-01,Meta,Agua,Agua con Gas 5L x 1uds,Meta-Agua,8,13649.42000000,109195.36000000,109195.36,0.00000000,0.000000000000,43349.52,65845.84000000,60.300950516600,0.040000000000
2022-11-01,Meta,Jugo,Jugo Lima 2000mL x 12uds,Meta-Jugo,76,104505.56000000,6312135.82400000,7942422.56,1630286.73600000,20.526315789500,4210495.76,2101640.06400000,33.295228787800,1.824000000000
2022-11-01,Meta,Bebida Energética,Power Up 500mL x 6uds,Meta-Bebida Energética,128,32964.26000000,3533768.67200000,4219425.28,685656.60800000,16.250000000000,1869911.04,1663857.63200000,47.084509101700,0.384000000000
2022-11-01,Meta,Agua,Agua Sin Gas 1L x 1uds,Meta-Agua,50,2732.15000000,136607.50000000,136607.50,0.00000000,0.000000000000,54132.00,82475.50000000,60.374064381500,0.050000000000
2022-11-01,Meta,Gaseosa,Uva 600mL x 24uds,Meta-Gaseosa,40,54813.00000000,1850486.88000000,2192520.00,342033.12000000,15.600000000000,1143873.60,706613.28000000,38.185262896900,0.576000000000
2022-11-01,Meta,Jugo,Jugo Lima 1000mL x 6uds,Meta-Jugo,22,26277.20000000,578098.40000000,578098.40,0.00000000,0.000000000000,317962.04,260136.36000000,44.998629991000,0.132000000000
2022-11-01,Meta,Agua,Agua Sin Gas 1L x 6uds,Meta-Agua,144,16801.99714286,2383351.55200000,2418317.60,34966.04800000,1.445883204100,939221.70,1444129.85200000,60.592397742900,0.864000000000
2022-11-01,Meta,Bebida de Té,Té Verde 500mL x 12uds,Meta-Bebida de Té,60,40216.39000000,1869257.80720000,2412983.40,543725.59280000,22.533333333300,1144848.00,724409.80720000,38.753873564700,0.360000000000
2022-11-01,Meta,Jugo,Jugo Manzana 2000mL x 24uds,Meta-Jugo,112,211131.34000000,21560732.44080000,23646710.08,2085977.63920000,8.821428571400,12470581.76,9090150.68080000,42.160676617800,5.376000000000
2022-11-01,Meta,Gaseosa,Cola 600mL x 24uds,Meta-Gaseosa,54,55334.36000000,2988055.44000000,2988055.44,0.00000000,0.000000000000,1498285.62,1489769.82000000,49.857502643900,0.777600000000
2022-11-01,Meta,Jugo,Jugo Naranja 2000mL x 24uds,Meta-Jugo,40,210824.47000000,7884835.17800000,8432978.80,548143.62200000,6.500000000000,4583987.60,3300847.57800000,41.863241316800,1.920000000000
2022-11-01,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,Norte de Santander-Jugo,92,211131.34000000,15910857.78240000,19424083.28,3513225.49760000,18.086956521700,10243692.16,5667165.62240000,35.618228130200,4.416000000000
2022-11-01,Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,Norte de Santander-Jugo,84,210824.47000000,17709255.48000000,17709255.48,0.00000000,0.000000000000,9626373.96,8082881.52000000,45.642130631200,4.032000000000
2022-11-01,Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,Norte de Santander-Jugo,82,26277.20000000,1772134.36800000,2154730.40,382596.03200000,17.756097561000,1185131.24,587003.12800000,33.124075611900,0.492000000000
2022-11-01,Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,Norte de Santander-Bebida Energética,346,32964.26000000,10154310.65040000,11405633.96,1251323.30960000,10.971098265900,5054603.28,5099707.37040000,50.222093315600,1.038000000000
2022-11-01,Norte de Santander,Gaseosa,Cola 600mL x 24uds,Norte de Santander-Gaseosa,84,55334.36000000,4389121.43520000,4648086.24,258964.80480000,5.571428571400,2330666.52,2058454.91520000,46.899019441400,1.209600000000
2022-11-01,Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,Norte de Santander-Jugo,148,104505.56000000,14542993.72960000,15466822.88,923829.15040000,5.972972973000,8199386.48,6343607.24960000,43.619679465900,3.552000000000
2022-11-01,Norte de Santander,Agua,Agua con Gas 500mL x 6uds,Norte de Santander-Agua,134,8275.33000000,1014224.44480000,1108894.22,94669.77520000,8.537313432800,423327.44,590897.00480000,58.260970520800,0.402000000000
2022-11-01,Norte de Santander,Gaseosa,Uva 600mL x 24uds,Norte de Santander-Gaseosa,34,54813.00000000,1863642.00000000,1863642.00,0.00000000,0.000000000000,972292.56,891349.44000000,47.828361885000,0.489600000000
2022-11-01,Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,Norte de Santander-Bebida de Té,102,19230.02000000,1631474.89680000,1961462.04,329987.14320000,16.823529411800,969370.26,662104.63680000,40.583194880800,0.306000000000
