ID,TIMESTAMP_COL,REGION_CATEGORIA_PRODUCTO,REGION,CATEGORIA,PRODUCTO,FECHA,TIPO,M3_PRODUCTO,IC_95_LOWER,IC_95_UPPER,DIF_PCT
422191,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2024-11-01,HISTÓRICO,0.309,,,-66.118421053
422192,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2024-12-01,HISTÓRICO,0.723,,,133.980582524
422193,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-03-01,HISTÓRICO,0.642,,,-11.203319502
422194,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-05-01,HISTÓRICO,0.48,,,-25.23364486
422195,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-06-01,ESCENARIO 1,0.4809064788,0.4788295633,0.4831823531,0.1886716054
422196,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-07-01,ESCENARIO 1,0.2216999069,0.2152289332,0.2290271336,-53.899579935
422197,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-08-01,ESCENARIO 1,0.5961724645,0.582121505,0.6109952605,168.909659414
422198,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-09-01,ESCENARIO 1,0.7069812067,0.6843162652,0.7308206224,18.58669242
422199,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-10-01,ESCENARIO 1,0.7883037721,0.7552830286,0.8224285466,11.502790257
422200,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-11-01,ESCENARIO 1,0.3302758398,0.2845948034,0.3753479432,-58.102973564
422201,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-12-01,ESCENARIO 1,0.6434708833,0.5850067376,0.7001702053,94.828324029
422202,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-01-01,ESCENARIO 1,-0.1795907041,-0.2507598881,-0.1113882118,-127.909686168
422203,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-02-01,ESCENARIO 1,0.269409344,0.1834315212,0.3513969845,-250.012967187
422204,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-03-01,ESCENARIO 1,0.8782413623,0.7756002153,0.9740964814,225.987714112
422205,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-04-01,ESCENARIO 1,0.4779926384,0.3620327896,0.5898023467,-45.573886753
422206,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-05-01,ESCENARIO 1,0.3660591476,0.2362011831,0.4944763665,-23.417408939
422207,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-06-01,ESCENARIO 2,0.1267196445,0.124443577,0.1289164068,-116.455881608
422208,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-07-01,ESCENARIO 2,-0.1324869274,-0.1401025387,-0.1258475976,-204.551214557
422209,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-08-01,ESCENARIO 2,0.2610578954,0.2456020729,0.2742271316,-297.044267254
422210,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-09-01,ESCENARIO 2,0.3718666377,0.34572348,0.3932977032,42.446041366
422211,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-10-01,ESCENARIO 2,0.453189203,0.417813324,0.4840154254,21.868744634
422212,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-11-01,ESCENARIO 2,0.019136595,-0.02813542858,0.05949431578,-95.777349752
422213,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2025-12-01,ESCENARIO 2,0.3372346976,0.2778655889,0.388193437,1662.250272635
422214,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-01-01,ESCENARIO 2,-0.4618515655,-0.5342103071,-0.399386359,-236.952564133
422215,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-02-01,ESCENARIO 2,-0.01285151737,-0.1003762677,0.06555893828,-97.217392268
422216,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-03-01,ESCENARIO 2,0.5959805008,0.4914433052,0.6864037276,-4737.432947282
422217,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-04-01,ESCENARIO 2,0.1483210995,0.02904265943,0.2530959424,-75.113095268
422218,2025-06-30 06:01:51.000,Boyacá-Agua-Agua con Gas 500mL x 6uds,Boyacá,Agua,Agua con Gas 500mL x 6uds,2026-05-01,ESCENARIO 2,0.03638760863,-0.09791211211,0.1557003277,-75.46700452
422219,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-01-01,HISTÓRICO,0.03,,,
422220,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-02-01,HISTÓRICO,0.246,,,720
422221,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-04-01,HISTÓRICO,0.084,,,-65.853658537
422222,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-05-01,HISTÓRICO,0.192,,,128.571428571
422223,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-06-01,HISTÓRICO,0.168,,,-12.5
422224,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-07-01,HISTÓRICO,0.204,,,21.428571429
422225,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-08-01,HISTÓRICO,0.093,,,-54.411764706
422226,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-09-01,HISTÓRICO,0.108,,,16.129032258
422227,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-10-01,HISTÓRICO,0.717,,,563.888888889
422228,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2023-12-01,HISTÓRICO,0.273,,,-61.924686192
422229,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-01-01,HISTÓRICO,0.297,,,8.791208791
422230,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-02-01,HISTÓRICO,0.129,,,-56.565656566
422231,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-03-01,HISTÓRICO,0.042,,,-67.441860465
422232,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-04-01,HISTÓRICO,0.9,,,2042.857142857
422233,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-05-01,HISTÓRICO,0.732,,,-18.666666667
422234,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-06-01,HISTÓRICO,0.168,,,-77.049180328
422235,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-07-01,HISTÓRICO,0.165,,,-1.785714286
422236,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-10-01,HISTÓRICO,0.279,,,69.090909091
422237,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-11-01,HISTÓRICO,0.426,,,52.688172043
422238,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2024-12-01,HISTÓRICO,0.294,,,-30.985915493
422239,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-01-01,HISTÓRICO,0.294,,,0
422240,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-02-01,HISTÓRICO,0.135,,,-54.081632653
422241,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-03-01,HISTÓRICO,0.447,,,231.111111111
422242,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-04-01,HISTÓRICO,0.327,,,-26.845637584
422243,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-06-01,ESCENARIO 1,0.3177157195,0.2467735599,0.3877023249,-2.880116051
422244,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-07-01,ESCENARIO 1,0.352760944,0.2826938911,0.4201233361,11.030371599
422245,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-08-01,ESCENARIO 1,0.6085727894,0.5370261757,0.6741810847,72.517054314
422246,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-09-01,ESCENARIO 1,-0.3312688176,-0.3939487989,-0.2595985358,-154.433721546
422247,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-10-01,ESCENARIO 1,0.7086930619,0.6367703576,0.7782443961,-313.932922229
422248,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-11-01,ESCENARIO 1,0.4265860574,0.3554230176,0.4971028635,-39.806655336
422249,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-12-01,ESCENARIO 1,0.6176119394,0.5537849454,0.692612116,44.780151336
422250,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-01-01,ESCENARIO 1,0.5767755536,0.5108075178,0.6478067428,-6.611981283
422251,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-02-01,ESCENARIO 1,0.5344709566,0.4668311798,0.609472224,-7.334672348
422252,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-03-01,ESCENARIO 1,1.301123537,1.232830465,1.370205678,143.441392033
422253,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-04-01,ESCENARIO 1,0.623464951,0.5534899537,0.6935691252,-52.082570685
422254,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-05-01,ESCENARIO 1,1.410751218,1.338010354,1.480595603,126.275946345
422255,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-06-01,ESCENARIO 2,-0.2641163361,-0.3371241339,-0.1952390015,-200
422256,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-07-01,ESCENARIO 2,-0.1846410474,-0.257118478,-0.1207043413,-30.091015888
422257,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-08-01,ESCENARIO 2,0.1314260363,0.05918889809,0.203587586,-171.179208618
422258,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-09-01,ESCENARIO 2,-0.8084155707,-0.8785755651,-0.7394734447,-715.110668412
422259,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-10-01,ESCENARIO 2,0.2315463088,0.1656090637,0.3007130844,-128.641990239
422260,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-11-01,ESCENARIO 2,-0.02347853505,-0.09387332011,0.04704557929,-110.139887424
422261,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2025-12-01,ESCENARIO 2,0.2119774112,0.1430752056,0.282899084,-1002.856207637
422262,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-01-01,ESCENARIO 2,0.2058368324,0.1397174357,0.2786162431,-2.896808094
422263,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-02-01,ESCENARIO 2,0.1951825838,0.1258264929,0.2674758166,-5.176065157
422264,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-03-01,ESCENARIO 2,1.007787957,0.9389398767,1.078429838,416.330882425
422265,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-04-01,ESCENARIO 2,0.3821730822,0.3060977569,0.4511633288,-62.078026489
422266,2025-06-30 06:01:51.000,Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds,2026-05-01,ESCENARIO 2,0.4238825155,0.3527212134,0.4956416082,10.913754855
422267,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-01-01,HISTÓRICO,0.088,,,
422268,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-02-01,HISTÓRICO,0.138,,,56.818181818
422269,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-03-01,HISTÓRICO,0.057,,,-58.695652174
422270,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-04-01,HISTÓRICO,0.218,,,282.456140351
422271,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-06-01,HISTÓRICO,0.299,,,37.155963303
422272,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-07-01,HISTÓRICO,0.092,,,-69.230769231
422273,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-08-01,HISTÓRICO,0.034,,,-63.043478261
422274,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-09-01,HISTÓRICO,0.173,,,408.823529412
422275,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-10-01,HISTÓRICO,0.183,,,5.780346821
422276,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-11-01,HISTÓRICO,0.075,,,-59.016393443
422277,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2023-12-01,HISTÓRICO,0.126,,,68
422278,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-01-01,HISTÓRICO,0.383,,,203.968253968
422279,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-02-01,HISTÓRICO,0.095,,,-75.195822454
422280,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-03-01,HISTÓRICO,0.067,,,-29.473684211
422281,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-04-01,HISTÓRICO,0.119,,,77.611940299
422282,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-05-01,HISTÓRICO,0.102,,,-14.285714286
422283,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-06-01,HISTÓRICO,0.348,,,241.176470588
422284,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-07-01,HISTÓRICO,0.345,,,-0.8620689655
422285,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-08-01,HISTÓRICO,0.472,,,36.811594203
422286,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-09-01,HISTÓRICO,0.215,,,-54.449152542
422287,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-10-01,HISTÓRICO,0.379,,,76.279069767
422288,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-11-01,HISTÓRICO,0.185,,,-51.187335092
422289,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2024-12-01,HISTÓRICO,0.107,,,-42.162162162
422290,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-01-01,HISTÓRICO,0.193,,,80.373831776
422291,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-02-01,HISTÓRICO,0.183,,,-5.18134715
422292,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-04-01,HISTÓRICO,0.067,,,-63.387978142
422293,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-05-01,HISTÓRICO,0.091,,,35.820895522
422294,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-06-01,ESCENARIO 1,0.7243146946,0.6785055175,0.7751822445,155.354662144
422295,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-07-01,ESCENARIO 1,0.7465105957,0.7032184675,0.7926644479,3.064400223
422296,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-08-01,ESCENARIO 1,0.8512316399,0.805016536,0.8972876739,14.028072046
422297,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-09-01,ESCENARIO 1,0.9209787609,0.8763663245,0.9634938501,8.193671117
422298,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-10-01,ESCENARIO 1,1.147067354,1.099879219,1.193316365,24.548730355
422299,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-11-01,ESCENARIO 1,0.6092565548,0.563530328,0.653154148,-46.885720975
422300,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-12-01,ESCENARIO 1,0.7132642578,0.6654401873,0.7582120058,17.071248911
422301,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2026-01-01,ESCENARIO 1,0.9823916461,0.9290417398,1.02655389,37.731792313
422302,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2026-02-01,ESCENARIO 1,1.029304453,0.9851815463,1.075956372,4.775366992
422303,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2026-03-01,ESCENARIO 1,0.5684280567,0.5203226871,0.6138348219,-44.775517555
422304,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2026-04-01,ESCENARIO 1,0.8417732075,0.7938570021,0.886163705,48.087906208
422305,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2026-05-01,ESCENARIO 1,1.116934799,1.072431507,1.16350172,32.688328536
422306,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-06-01,ESCENARIO 2,-0.4814580082,-0.5282234101,-0.4353743973,-200
422307,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-07-01,ESCENARIO 2,-0.4592621071,-0.5042662461,-0.4130476698,-4.610142678
422308,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-08-01,ESCENARIO 2,-0.3583340159,-0.4057717474,-0.313764249,-21.976141652
422309,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-09-01,ESCENARIO 2,-0.2847939419,-0.3286321046,-0.2406416411,-20.522772256
422310,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-10-01,ESCENARIO 2,-0.06249830223,-0.1059825577,-0.01505137642,-78.054904604
422311,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-11-01,ESCENARIO 2,-0.2021778197,-0.2454278766,-0.1562448046,223.493299045
422312,2025-06-30 06:01:51.000,Boyacá-Agua-Agua Sin Gas 1L x 1uds,Boyacá,Agua,Agua Sin Gas 1L x 1uds,2025-12-01,ESCENARIO 2,-0.09437716378,-0.1394407742,-0.04812497879,-53.31972424
