REGION_CATEGORIA_PRODUCTO,MES,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-11-01 00:00:00.000,29000,6
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-12-01 00:00:00.000,29400,6
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2026-01-01 00:00:00.000,29800,6
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2026-02-01 00:00:00.000,30200,5
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2026-03-01 00:00:00.000,30500,5
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2026-04-01 00:00:00.000,30800,3
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2026-05-01 00:00:00.000,31100,2
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-06-01 00:00:00.000,13600,4
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-07-01 00:00:00.000,13800,5
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-08-01 00:00:00.000,14000,5
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-09-01 00:00:00.000,14200,5
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-10-01 00:00:00.000,14500,4
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-11-01 00:00:00.000,14700,4
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2025-12-01 00:00:00.000,14900,5
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2026-01-01 00:00:00.000,15200,4
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2026-02-01 00:00:00.000,15400,2
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2026-03-01 00:00:00.000,15700,1
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2026-04-01 00:00:00.000,16000,0
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2026-05-01 00:00:00.000,16300,0
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-06-01 00:00:00.000,69100,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-07-01 00:00:00.000,70100,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-08-01 00:00:00.000,71200,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-09-01 00:00:00.000,72400,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-10-01 00:00:00.000,73500,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-11-01 00:00:00.000,74800,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2025-12-01 00:00:00.000,76300,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2026-01-01 00:00:00.000,77800,7
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2026-02-01 00:00:00.000,79200,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2026-03-01 00:00:00.000,80400,4
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2026-04-01 00:00:00.000,82000,3
Antioquia-Gaseosa-Zulianita Limón 600mL x 12uds,2026-05-01 00:00:00.000,83400,1
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-06-01 00:00:00.000,29800,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-07-01 00:00:00.000,30200,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-08-01 00:00:00.000,30500,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-09-01 00:00:00.000,30800,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-10-01 00:00:00.000,31200,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-11-01 00:00:00.000,31500,6
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2025-12-01 00:00:00.000,31900,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2026-01-01 00:00:00.000,32200,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2026-02-01 00:00:00.000,32600,5
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2026-03-01 00:00:00.000,33000,4
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2026-04-01 00:00:00.000,33400,3
Antioquia-Gaseosa-Zulianita Limón 600mL x 6uds,2026-05-01 00:00:00.000,33700,3
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-06-01 00:00:00.000,164000,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-07-01 00:00:00.000,166200,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-08-01 00:00:00.000,168500,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-09-01 00:00:00.000,171000,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-10-01 00:00:00.000,173400,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-11-01 00:00:00.000,175700,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2025-12-01 00:00:00.000,178000,4
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2026-01-01 00:00:00.000,180000,3
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2026-02-01 00:00:00.000,182500,3
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2026-03-01 00:00:00.000,185000,3
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2026-04-01 00:00:00.000,186200,2
Antioquia-Gaseosa-Zulianita Naranja 1L x 12uds,2026-05-01 00:00:00.000,187900,2
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-06-01 00:00:00.000,78200,6
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-07-01 00:00:00.000,79100,6
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-08-01 00:00:00.000,80000,7
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-09-01 00:00:00.000,81100,7
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-10-01 00:00:00.000,82200,8
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-11-01 00:00:00.000,83400,8
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2025-12-01 00:00:00.000,84500,8
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2026-01-01 00:00:00.000,85500,9
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2026-02-01 00:00:00.000,86700,9
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2026-03-01 00:00:00.000,87700,9
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2026-04-01 00:00:00.000,88500,9
Antioquia-Gaseosa-Zulianita Naranja 1L x 6uds,2026-05-01 00:00:00.000,89800,7
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-06-01 00:00:00.000,30200,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-07-01 00:00:00.000,30700,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-08-01 00:00:00.000,31200,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-09-01 00:00:00.000,31800,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-10-01 00:00:00.000,32300,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-11-01 00:00:00.000,32900,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-12-01 00:00:00.000,33500,6
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-01-01 00:00:00.000,34000,7
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-02-01 00:00:00.000,34500,6
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-03-01 00:00:00.000,35000,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-04-01 00:00:00.000,35800,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-05-01 00:00:00.000,36600,8
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-06-01 00:00:00.000,16000,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-07-01 00:00:00.000,16300,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-08-01 00:00:00.000,16500,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-09-01 00:00:00.000,16800,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-10-01 00:00:00.000,17000,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-11-01 00:00:00.000,17300,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-12-01 00:00:00.000,17600,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-01-01 00:00:00.000,17900,5
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-02-01 00:00:00.000,18200,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-03-01 00:00:00.000,18500,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-04-01 00:00:00.000,18800,4
Antioquia-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-05-01 00:00:00.000,19200,4
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-06-01 00:00:00.000,68200,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-07-01 00:00:00.000,69200,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-08-01 00:00:00.000,70200,4
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-09-01 00:00:00.000,71000,4
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-10-01 00:00:00.000,71800,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-11-01 00:00:00.000,72800,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-12-01 00:00:00.000,73700,2
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-01-01 00:00:00.000,74500,2
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-02-01 00:00:00.000,75300,2
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-03-01 00:00:00.000,76300,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-04-01 00:00:00.000,76900,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-05-01 00:00:00.000,77700,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-06-01 00:00:00.000,31300,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-07-01 00:00:00.000,31700,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-08-01 00:00:00.000,32100,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-09-01 00:00:00.000,32600,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-10-01 00:00:00.000,33100,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-11-01 00:00:00.000,33600,4
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-12-01 00:00:00.000,34100,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-01-01 00:00:00.000,34700,4
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-02-01 00:00:00.000,35200,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-03-01 00:00:00.000,35900,3
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-04-01 00:00:00.000,36400,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-05-01 00:00:00.000,37300,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-06-01 00:00:00.000,80000,4
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-07-01 00:00:00.000,81300,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-08-01 00:00:00.000,82700,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-09-01 00:00:00.000,84100,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-10-01 00:00:00.000,85500,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-11-01 00:00:00.000,86900,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-12-01 00:00:00.000,88400,8
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-01-01 00:00:00.000,89700,9
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-02-01 00:00:00.000,91300,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-03-01 00:00:00.000,92800,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-04-01 00:00:00.000,92800,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-05-01 00:00:00.000,93500,9
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-06-01 00:00:00.000,37600,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-07-01 00:00:00.000,38100,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-08-01 00:00:00.000,38700,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-09-01 00:00:00.000,39200,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-10-01 00:00:00.000,39700,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-11-01 00:00:00.000,40200,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-12-01 00:00:00.000,40600,4
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-01-01 00:00:00.000,40900,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-02-01 00:00:00.000,41200,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-03-01 00:00:00.000,41500,4
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-04-01 00:00:00.000,42000,5
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-05-01 00:00:00.000,42600,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-06-01 00:00:00.000,39800,4
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-07-01 00:00:00.000,40500,4
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-08-01 00:00:00.000,41100,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-09-01 00:00:00.000,41700,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-10-01 00:00:00.000,42300,4
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-11-01 00:00:00.000,43000,4
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-12-01 00:00:00.000,43700,4
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-01-01 00:00:00.000,44400,4
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-02-01 00:00:00.000,45200,2
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-03-01 00:00:00.000,45800,2
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-04-01 00:00:00.000,46600,0
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-05-01 00:00:00.000,47600,0
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-06-01 00:00:00.000,18900,8
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-07-01 00:00:00.000,19200,8
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-08-01 00:00:00.000,19400,9
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-09-01 00:00:00.000,19700,10
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-10-01 00:00:00.000,20000,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-11-01 00:00:00.000,20300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-12-01 00:00:00.000,20600,8
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-01-01 00:00:00.000,20900,8
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-02-01 00:00:00.000,21100,9
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-03-01 00:00:00.000,21400,8
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-04-01 00:00:00.000,21800,10
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-05-01 00:00:00.000,22200,20
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-06-01 00:00:00.000,366100,3
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-07-01 00:00:00.000,370500,3
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-08-01 00:00:00.000,374700,4
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-09-01 00:00:00.000,378900,3
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-10-01 00:00:00.000,383700,4
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-11-01 00:00:00.000,388100,4
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-12-01 00:00:00.000,393000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-01-01 00:00:00.000,398500,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-02-01 00:00:00.000,404200,6
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-03-01 00:00:00.000,411100,8
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-04-01 00:00:00.000,420300,8
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-05-01 00:00:00.000,429600,4
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-06-01 00:00:00.000,211500,8
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-07-01 00:00:00.000,214200,8
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-08-01 00:00:00.000,216900,9
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-09-01 00:00:00.000,219700,8
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-10-01 00:00:00.000,222600,8
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-11-01 00:00:00.000,225900,8
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-12-01 00:00:00.000,229100,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-01-01 00:00:00.000,232200,6
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-02-01 00:00:00.000,235200,6
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-03-01 00:00:00.000,238600,3
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-04-01 00:00:00.000,241200,2
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-05-01 00:00:00.000,242800,2
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-06-01 00:00:00.000,69200,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-07-01 00:00:00.000,70000,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-08-01 00:00:00.000,70800,7
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-09-01 00:00:00.000,71700,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-10-01 00:00:00.000,72600,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-11-01 00:00:00.000,73500,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-12-01 00:00:00.000,74700,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-01-01 00:00:00.000,75900,3
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-02-01 00:00:00.000,77100,2
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-03-01 00:00:00.000,78500,1
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-04-01 00:00:00.000,79600,1
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-05-01 00:00:00.000,81200,3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-06-01 00:00:00.000,39700,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-07-01 00:00:00.000,40200,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-08-01 00:00:00.000,40800,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-09-01 00:00:00.000,41400,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-10-01 00:00:00.000,42100,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-11-01 00:00:00.000,42900,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-12-01 00:00:00.000,43600,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-01-01 00:00:00.000,44300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-02-01 00:00:00.000,44900,5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-03-01 00:00:00.000,45700,2
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-04-01 00:00:00.000,46500,2
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-05-01 00:00:00.000,47000,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-06-01 00:00:00.000,37900,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-07-01 00:00:00.000,38400,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-08-01 00:00:00.000,38900,6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-09-01 00:00:00.000,39400,6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-10-01 00:00:00.000,39900,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-11-01 00:00:00.000,40300,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-12-01 00:00:00.000,40700,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-01-01 00:00:00.000,41100,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-02-01 00:00:00.000,41500,2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-03-01 00:00:00.000,42000,2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-04-01 00:00:00.000,42600,2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-05-01 00:00:00.000,43600,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-06-01 00:00:00.000,18600,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-07-01 00:00:00.000,18900,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-08-01 00:00:00.000,19100,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-09-01 00:00:00.000,19300,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-10-01 00:00:00.000,19500,6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-11-01 00:00:00.000,19800,6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-12-01 00:00:00.000,20100,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-01-01 00:00:00.000,20400,6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-02-01 00:00:00.000,20700,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-03-01 00:00:00.000,21000,3
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-04-01 00:00:00.000,21300,2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-05-01 00:00:00.000,21600,0
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,400600,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,406100,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,412200,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,418500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,425800,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,432900,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,439700,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,447000,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,453000,6
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,460400,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,468700,6
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,478800,6
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-06-01 00:00:00.000,203900,3
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-07-01 00:00:00.000,207000,3
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-08-01 00:00:00.000,210300,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-09-01 00:00:00.000,213700,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-10-01 00:00:00.000,217400,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-11-01 00:00:00.000,221000,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-12-01 00:00:00.000,224600,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-01-01 00:00:00.000,228300,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-02-01 00:00:00.000,231300,2
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-03-01 00:00:00.000,234500,2
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-04-01 00:00:00.000,237900,2
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-05-01 00:00:00.000,243300,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-06-01 00:00:00.000,79500,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-07-01 00:00:00.000,80700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-08-01 00:00:00.000,82000,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-09-01 00:00:00.000,83200,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-10-01 00:00:00.000,84700,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-11-01 00:00:00.000,86200,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-12-01 00:00:00.000,87700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-01-01 00:00:00.000,89000,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-02-01 00:00:00.000,90400,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-03-01 00:00:00.000,91900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-04-01 00:00:00.000,93100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-05-01 00:00:00.000,94400,5
