ID,TIMESTAMP_COL,REGION_CATEGORIA_PRODUCTO,REGION,CATEGORIA,PRODUCTO,FECHA,TIPO,M3_PRODUCTO,LOWER_BOUND,UPPER_BOUND,PERCENT_CHANGE_MONTH_OVER_MONTH
2125,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2024-07-01,HISTÓRICO,1.368,,,-28.75
2126,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2024-08-01,HISTÓRICO,2.199,,,60.745614035
2127,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2024-09-01,HISTÓRICO,1.374,,,-37.517053206
2128,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2024-10-01,HISTÓRICO,1.644,,,19.650655022
2129,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2024-11-01,HISTÓRICO,2.232,,,35.766423358
2130,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2024-12-01,HISTÓRICO,3.201,,,43.413978495
2131,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-01-01,HISTÓRICO,2.466,,,-22.961574508
2132,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-02-01,HISTÓRICO,2.247,,,-8.880778589
2133,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-03-01,HISTÓRICO,2.478,,,10.280373832
2134,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-04-01,HISTÓRICO,2.175,,,-12.227602906
2135,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-05-01,HISTÓRICO,3.084,,,41.793103448
2136,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-06-01,ESCENARIO 1,2.475124359,2.026726064,2.484952211,-19.743049315
2137,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-07-01,ESCENARIO 1,2.366979837,2.366601229,2.373778105,-4.369258881
2138,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-08-01,ESCENARIO 1,2.356541395,2.263430834,2.366979837,-0.4410028458
2139,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-09-01,ESCENARIO 1,2.326485872,2.263430834,2.827018976,-1.275408268
2140,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-10-01,ESCENARIO 1,2.504965544,2.319796324,2.940011644,7.671642303
2141,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-11-01,ESCENARIO 1,2.479666471,2.470869303,2.508254766,-1.009958982
2142,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-12-01,ESCENARIO 1,2.526645422,2.479666471,2.54633832,1.894569397
2143,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-01-01,ESCENARIO 1,2.321851969,2.31364131,2.321851969,-8.105349541
2144,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-02-01,ESCENARIO 1,2.253584385,2.253584385,2.314480543,-2.940219641
2145,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-03-01,ESCENARIO 1,2.355865002,2.2518363,2.533371925,4.538571835
2146,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-04-01,ESCENARIO 1,2.216955662,2.216955662,2.91234827,-5.896317959
2147,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-05-01,ESCENARIO 1,2.487986803,2.259651899,3.083879709,12.22537756
2148,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-06-01,ESCENARIO 2,3.144623041,2.930624008,3.148540258,1.965727664
2149,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-07-01,ESCENARIO 2,2.922019005,2.899425507,2.930828094,-7.078880072
2150,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-08-01,ESCENARIO 2,2.899629593,2.898483276,2.899629593,-0.7662296295
2151,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-09-01,ESCENARIO 2,2.92269516,2.898483276,2.92269516,0.7954716682
2152,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-10-01,ESCENARIO 2,3.009210587,2.916005611,3.015900135,2.960121632
2153,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-11-01,ESCENARIO 2,3.039855003,3.009210587,3.039855003,1.018357277
2154,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2025-12-01,ESCENARIO 2,3.183464289,3.039855003,3.183464289,4.724216461
2155,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-01-01,ESCENARIO 2,2.861201286,2.853829861,2.861201286,-10.123026371
2156,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-02-01,ESCENARIO 2,2.609901905,2.609901905,2.920785904,-8.783000708
2157,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-03-01,ESCENARIO 2,2.784816504,2.60815382,2.784816504,6.701958179
2158,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-04-01,ESCENARIO 2,2.216955662,2.216955662,2.91234827,-20.391321182
2159,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Negro Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2026-05-01,ESCENARIO 2,3.156540871,2.903100491,3.156540871,42.381775379
2160,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-01-01,HISTÓRICO,1.908,,,
2161,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-02-01,HISTÓRICO,0.534,,,-72.012578616
2162,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-03-01,HISTÓRICO,0.72,,,34.831460674
2163,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-04-01,HISTÓRICO,2.598,,,260.833333333
2164,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-05-01,HISTÓRICO,1.827,,,-29.676674365
2165,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-06-01,HISTÓRICO,2.982,,,63.218390805
2166,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-07-01,HISTÓRICO,4.788,,,60.563380282
2167,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-08-01,HISTÓRICO,6.789,,,41.79197995
2168,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-09-01,HISTÓRICO,6.213,,,-8.484312859
2169,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-10-01,HISTÓRICO,4.854,,,-21.873491067
2170,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-11-01,HISTÓRICO,5.07,,,4.449938195
2171,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2023-12-01,HISTÓRICO,7.482,,,47.573964497
2172,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-01-01,HISTÓRICO,5.631,,,-24.739374499
2173,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-02-01,HISTÓRICO,6.966,,,23.708044752
2174,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-03-01,HISTÓRICO,4.482,,,-35.658914729
2175,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-04-01,HISTÓRICO,6.549,,,46.117804552
2176,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-05-01,HISTÓRICO,6.177,,,-5.680256528
2177,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-06-01,HISTÓRICO,9.255,,,49.83001457
2178,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-07-01,HISTÓRICO,10.326,,,11.572123177
2179,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-08-01,HISTÓRICO,8.808,,,-14.700755375
2180,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-09-01,HISTÓRICO,7.35,,,-16.553133515
2181,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-10-01,HISTÓRICO,8.667,,,17.918367347
2182,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-11-01,HISTÓRICO,7.599,,,-12.322602977
2183,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2024-12-01,HISTÓRICO,9.681,,,27.398341887
2184,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-01-01,HISTÓRICO,8.634,,,-10.814998451
2185,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-02-01,HISTÓRICO,8.535,,,-1.146629604
2186,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-03-01,HISTÓRICO,7.245,,,-15.114235501
2187,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-04-01,HISTÓRICO,7.245,,,0
2188,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-05-01,HISTÓRICO,7.968,,,9.979296066
2189,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-06-01,ESCENARIO 1,8.750972748,8.694067001,8.750972748,9.826465208
2190,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-07-01,ESCENARIO 1,8.721279144,8.709270477,8.733182907,-0.3393173218
2191,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-08-01,ESCENARIO 1,8.704387665,7.550868511,8.733182907,-0.1936793327
2192,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-09-01,ESCENARIO 1,7.522732258,7.510723114,7.562877655,-13.575398922
2193,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-10-01,ESCENARIO 1,8.447976112,7.297206402,8.447976112,12.299311161
2194,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-11-01,ESCENARIO 1,7.732007504,7.732007504,8.447976112,-8.475029469
2195,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-12-01,ESCENARIO 1,9.532042503,6.990212917,9.532042503,23.280310631
2196,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-01-01,ESCENARIO 1,7.631578922,7.631578922,7.631578922,-19.937634468
2197,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-02-01,ESCENARIO 1,7.414111137,7.404850483,7.631578922,-2.849578857
2198,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-03-01,ESCENARIO 1,7.214142799,7.214142799,7.334084988,-2.697134018
2199,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-04-01,ESCENARIO 1,7.4920187,7.477015018,7.818319798,3.851819038
2200,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-05-01,ESCENARIO 1,7.951535225,7.839947224,7.951535225,6.133413315
2201,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-06-01,ESCENARIO 2,7.736380577,7.73251915,7.736380577,-2.906870267
2202,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-07-01,ESCENARIO 2,7.736380577,7.736380577,7.748282433,0
2203,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-08-01,ESCENARIO 2,7.650492668,7.351653099,7.748282433,-1.110184193
2204,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-09-01,ESCENARIO 2,7.326880932,7.326880932,7.351653099,-4.229944944
2205,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-10-01,ESCENARIO 2,7.634981632,7.326880932,7.634981632,4.205071926
2206,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-11-01,ESCENARIO 2,6.977831364,6.977831364,7.634981632,-8.60709548
2207,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2025-12-01,ESCENARIO 2,8.770255089,6.977831364,8.770255089,25.687408447
2208,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-01-01,ESCENARIO 2,7.609619617,7.609619617,7.609619617,-13.23376894
2209,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-02-01,ESCENARIO 2,7.366095543,7.356834888,7.609619617,-3.200215101
2210,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-03-01,ESCENARIO 2,7.247778893,7.247778893,7.356834888,-1.606231928
2211,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-04-01,ESCENARIO 2,7.303645134,7.303645134,7.632940769,0.7708072662
2212,2025-07-08 15:42:05.000,Antioquia-Bebida de Té-Té Verde Zulianita 500mL x 6uds,Antioquia,Bebida de Té,Té Verde Zulianita 500mL x 6uds,2026-05-01,ESCENARIO 2,7.73251915,7.632940769,7.73251915,5.872058868
2213,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-01-01,HISTÓRICO,10.62,,,
2214,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-02-01,HISTÓRICO,13.77,,,29.661016949
2215,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-03-01,HISTÓRICO,10.08,,,-26.797385621
2216,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-04-01,HISTÓRICO,18.12,,,79.761904762
2217,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-05-01,HISTÓRICO,19.44,,,7.284768212
2218,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-06-01,HISTÓRICO,19.11,,,-1.697530864
2219,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-07-01,HISTÓRICO,28.77,,,50.549450549
2220,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-08-01,HISTÓRICO,33.66,,,16.996871741
2221,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-09-01,HISTÓRICO,36.51,,,8.467023173
2222,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-10-01,HISTÓRICO,25.83,,,-29.252259655
2223,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-11-01,HISTÓRICO,14.58,,,-43.554006969
2224,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2023-12-01,HISTÓRICO,44.97,,,208.436213992
2225,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-01-01,HISTÓRICO,16.41,,,-63.509006004
2226,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-02-01,HISTÓRICO,29.43,,,79.341864717
2227,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-03-01,HISTÓRICO,32.55,,,10.601427115
2228,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-04-01,HISTÓRICO,21.42,,,-34.193548387
2229,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-05-01,HISTÓRICO,22.86,,,6.722689076
2230,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-06-01,HISTÓRICO,28.05,,,22.703412073
2231,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-07-01,HISTÓRICO,27.27,,,-2.780748663
2232,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-08-01,HISTÓRICO,26.52,,,-2.750275028
2233,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-09-01,HISTÓRICO,19.92,,,-24.886877828
2234,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-10-01,HISTÓRICO,33.03,,,65.813253012
2235,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-11-01,HISTÓRICO,15.75,,,-52.316076294
2236,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2024-12-01,HISTÓRICO,32.1,,,103.80952381
2237,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2025-01-01,HISTÓRICO,19.98,,,-37.757009346
2238,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2025-02-01,HISTÓRICO,7.5,,,-62.462462462
2239,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2025-03-01,HISTÓRICO,12.21,,,62.8
2240,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2025-04-01,HISTÓRICO,26.58,,,117.69041769
2241,2025-07-08 15:42:05.000,Antioquia-Agua-ACHE2O Sin Gas 5L x 6uds,Antioquia,Agua,ACHE2O Sin Gas 5L x 6uds,2025-05-01,HISTÓRICO,12.9,,,-51.467268623
