REGION_CATEGORIA_PRODUCTO,MES,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-04-01 00:00:00.000,39100,5
Antioquia-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-05-01 00:00:00.000,39100,5
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-06-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-07-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-08-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-09-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-10-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-11-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2025-12-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-01-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-02-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-03-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-04-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 12uds,2026-05-01 00:00:00.000,98200,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-06-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-07-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-08-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-09-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-10-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-11-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2025-12-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-01-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-02-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-03-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-04-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 1L x 6uds,2026-05-01 00:00:00.000,44700,6
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-06-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-07-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-08-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-09-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-10-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-11-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2025-12-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-01-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-02-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-03-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-04-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 12uds,2026-05-01 00:00:00.000,50000,5
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-06-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-07-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-08-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-09-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-10-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-11-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2025-12-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-01-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-02-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-03-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-04-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 500mL x 6uds,2026-05-01 00:00:00.000,23300,7
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-06-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-07-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-08-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-09-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-10-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-11-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2025-12-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-01-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-02-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-03-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-04-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 12uds,2026-05-01 00:00:00.000,451000,5
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-06-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-07-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-08-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-09-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-10-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-11-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2025-12-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-01-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-02-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-03-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-04-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Con Gas 5L x 6uds,2026-05-01 00:00:00.000,255000,7
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-06-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-07-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-08-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-09-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-10-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-11-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2025-12-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-01-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-02-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-03-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-04-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 12uds,2026-05-01 00:00:00.000,85200,6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-06-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-07-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-08-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-09-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-10-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-11-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-12-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-01-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-02-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-03-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-04-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-05-01 00:00:00.000,49300,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-06-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-07-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-08-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-09-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-10-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-11-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-12-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-01-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-02-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-03-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-04-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-05-01 00:00:00.000,45800,5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-06-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-07-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-08-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-09-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-10-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-11-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-12-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-01-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-02-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-03-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-04-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-05-01 00:00:00.000,22700,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,502700,5
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-06-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-07-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-08-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-09-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-10-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-11-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2025-12-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-01-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-02-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-03-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-04-01 00:00:00.000,255500,4
Atlántico-Agua-ACHE2O Sin Gas 5L x 6uds,2026-05-01 00:00:00.000,255500,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-06-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-07-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-08-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-09-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-10-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-11-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-12-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-01-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-02-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-03-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-04-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-05-01 00:00:00.000,99200,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-06-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-07-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-08-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-09-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-10-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-11-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-12-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2026-01-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2026-02-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2026-03-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2026-04-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2026-05-01 00:00:00.000,190700,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-06-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-07-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-08-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-09-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-10-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-11-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-12-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2026-01-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2026-02-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2026-03-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2026-04-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2026-05-01 00:00:00.000,52900,5
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-06-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-07-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-08-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-09-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-10-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-11-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-12-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2026-01-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2026-02-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2026-03-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2026-04-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2026-05-01 00:00:00.000,193900,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-06-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-07-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-08-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-09-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-10-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-11-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-12-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-01-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-02-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-03-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-04-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-05-01 00:00:00.000,332100,4
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-06-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-07-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-08-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-09-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-10-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-11-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-12-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-01-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-02-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-03-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-04-01 00:00:00.000,107600,6
Atlántico-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-05-01 00:00:00.000,107600,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-06-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-07-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-08-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-09-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-10-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-11-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-12-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-01-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-02-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-03-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-04-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-05-01 00:00:00.000,247300,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-06-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-07-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-08-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-09-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-10-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-11-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-12-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-01-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-02-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-03-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-04-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-05-01 00:00:00.000,434500,5
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-06-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-07-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-08-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-09-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-10-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-11-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-12-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-01-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-02-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-03-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-04-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-05-01 00:00:00.000,122200,6
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-06-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-07-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-08-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-09-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-10-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-11-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-12-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-01-01 00:00:00.000,83100,3
Atlántico-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-02-01 00:00:00.000,83100,3
